Unnamed: 0,song_id,lyrics,label,artist_name,song_title
10,T1_TRAIN_0011,"Juro, lo juro, juro, lo juro, juro, lo juro, juro, lo juro, juro, lo juro, juro, lo juro, juro, lo juro, juro, lo juro. Amarte a ti es como adivinar lo que dirás, otra historia inventarás, ¿Qué pudo ser?, ¿Por qué habrás cambiado así?, no quiero ser quien tenga que dudar de ti. Dime por qué juro, lo juro, juro, me dices siempre solamente mentiras, juro, lo juro, juro, dime por qué juro, lo juro, juro, no dices nunca la verdad, dime por qué juro, lo juro, juro, me dices siempre solamente mentiras, juro, lo juro, juro, dime por qué juro, lo juro, juro, no dices nunca la verdad. Me enamoré de tu sinceridad, pero sé bien que ya no existe más, hazme sentir que puedo creer en ti, si no es así, ya no podré seguir. Dime por qué juro, lo juro, juro, me dices siempre solamente mentiras, juro, lo juro, juro, dime por qué juro, lo juro, juro, no dices nunca la verdad, dime por qué juro, lo juro, juro, me dices siempre solamente mentiras, juro, lo juro, juro, dime por qué juro, lo juro, juro, no dices nunca la verdad. Con mis sentimientos, tú estás jugando, así no puedo seguir. Dime por qué juro, lo juro, juro, me dices siempre solamente mentiras, juro, lo juro, juro, dime por qué juro, lo juro, juro, no dices nunca la verdad, dime por qué juro, lo juro, juro, me dices siempre solamente mentiras, juro, lo juro, juro, dime por qué juro, lo juro, juro, no dices nunca la verdad.",NM,,
11,T1_TRAIN_0012,"Uh-uh-uh. Tú quieres conmigo, pero tu corazón tiene dueño, eso ya no sirve, llévalo a una casa de empeño Yeah, y si no sabe' olvidar, tranquila, yo te enseño Enseño, trato de no pensarte, pero me sale' hasta en los sueño' Yeah. Yo te sigo la máquina, sé que piensa' en él, pero ese cabrón no merece tus lágrima', solo déjate de él, yo hago lo demá', baby, pasa la página Uh-uh, ya tú no ere' de él, periódico de ayer, dile que tiene' a alguien má', que te lo hace mejor y no pelea por na' ¡Rra!. Baby, yo 'toy pa' ti, pero dime tú, si quiere' que esto avance, cámbiame la lu', la puerta del ataúd déjasela abierta, que esa relación ya está muerta Wuh, dice que te quiere y mira su actitud, baby, tú resalta' entre la multitud, tú no eres común, tú ere' otra vuelta, pide pura' cosa' rica', mami, está compuesta, la noche se presta, no quiero indirecta', yo quería amarrarte pero tú anda' suelta, y antes que te vaya', mami, pon la webcam, quítate la ropa pa' verte completa, tú eres loca, ma', pero yo soy igual, ese cabrón te resta, yo te vo'a sumar, porque tú eres cara como un Audemars, con el fondo azul, igualita al mar. Yo te sigo la máquina, sé que piensa' en él, pero ese cabrón no merece tus lágrima', solo déjate de él, yo hago lo demá', baby, pasa la página No-oh, ya tú no ere' de él, periódico de ayer, dile que tiene' a alguien má', que te lo hace mejor y no pelea por na' Uh-uh. Bebé, tranquila, no llores por él, yo puedo ser tu paño, pasamo' de ser extraño' a tirarno' tres polvo' en el mismo baño, y sabes que si te toco se te forma un charco, te compro el mundo entero, yo vacío el banco, te saco la G-Wagon, asiento' en blanco, quizá somo' diferentes, pero yo me adapto, baby, no te de' mala vida, de esa depresión yo soy la única salida, cuando te lo pongo tú te sientes viva, bloquea a ese cabrón pa' que ni te escriba.",M,,
12,T1_TRAIN_0013,"Pasa y siéntate, tranquilízate, al fin ya estás aquí, ¿qué más te da?. Imagínate que yo no soy yo, que soy el otro hombre que esperabas ver, un desconocido que te ha escrito un verso, y te dibujó la Luna en un trozo de papel, un amante improvisado, misterioso, apasionado, que te dio una cita en este hotel. Desnúdate ahora y apaga la luz un instante, y hazme el amor como lo haces con esos amantes, te juro que hoy es la última vez que te burlas de mí, que me engañas, y fueron mis manos las que te escribieron la carta, han sido mis celos los que te pusieron la trampa, y es mi corazón el que llora de pena por dentro, pero te dejo y me marcho, para siempre. Imagínate, que yo no soy yo, que soy el otro hombre que esperabas ver, un desconocido que te ha escrito un verso, y te dibujó la Luna en un trozo de papel, un amante improvisado, misterioso, apasionado, que te dio una cita en este hotel. Desnúdate ahora y apaga la luz un instante, y hazme el amor como lo haces con esos amantes, te juro que hoy es la última vez que te burlas de mí, que me engañas, y fueron mis manos las que te escribieron la carta, han sido mis celos los que te pusieron la trampa, y es mi corazón el que llora de pena por dentro, pero te dejo y me marcho, para siempre. Desnúdate ahora y apaga la luz un instante, y hazme el amor como lo haces con esos amantes, te juro que hoy es la última vez que te burlas de mí, que me engañas y me hieres, y fueron mis manos las que te escribieron la carta, han sido mis celos los que te pusieron la trampa, fue sorpresa para ti hallarme en el cuarto en lugar de tu amante, palideciste y te pusiste muy nerviosa. Desnúdate ahora y apaga la luz un instante, y hazme el amor como lo haces con esos amantes, es mi corazón el que llora de pena por dentro, pero me marcho para siempre Para siempre, y fueron mis manos las que te escribieron la carta, han sido mis celos los que te pusieron la trampa, imagina que soy tu mejor amante, hazme el amor y luego adiós.",NM,,
13,T1_TRAIN_0014,"Que Dios me bendiga, por toda la vida, me dicen candela, yo toy encendida, hell yeah, i don’t care, natural Goddess air, brujas, we ride, east side, west side. Despierta la diosa, es una experiencia religiosa, reza con el alma dichosa, eres magia, eres cosmica, eres poderosa, bendita eres entre todas la diosas. Mi fuerza, viene de mi ser, placer despierta mi poder, mi gozo mueve el universo, yo soy su verso mas perverso. Despierta la diosa, es una experiencia religiosa, reza con el alma dichosa, eres magia, eres cosmica, eres poderosa, bendita eres entre todas la diosas.",NM,,
14,T1_TRAIN_0015,"La luz de la tarde venia de ti, cuidabas las flores y al viejo jardín, yo andaba despacio, simulando no mirar, y tu me llamabas y me dabas de tu pan. Soy pobre del mundo, mendigo de Dios, manchado de amores, ladrón de calor. Y vivo en tu puerta, por robarte un solo mirar, soy pobre del mundo, un mendigo de amor. Y vivo en tu puerta, para verte tan solo pasar. Soy pobre del mundo, mendigo de Dios, manchado de amores, ladrón de calor. Y vivo en tu puerta para verte pasar, yo, yo me rio del mundo, y por ti yo podría.",NM,,
15,T1_TRAIN_0016,"JXHN.P Beats. Ey No voy a llorar, cuando salga el sol Cuando salga el sol, siento que va mal Mal, mi circulación Mi circulación, no me gusta el dinero, me gusta lo que tengo y verte reír Reír, todo lo tiraste, todo lo soltaste, lo dejaste ir De ti, no voy a llorar, cuando salga el sol Salga el sol, siento que va mal, mi circulación Mi circulación, no me gusta el dinero, me gusta lo que tengo y verte reír Reír, todo lo tiraste, todo lo soltaste, lo dejaste ir De ti. ¿Cómo estás tan bien? No, lo puedo hacer, dime cómo es, fuck the CV, te amo y se va, medicina y vape, creo que vo' a morir, dime cómo es, ey, aunque diga que no quiera, y aunque diga que te odio, me pone' un montón Montón, que el día no nos vigile, que digas que siga y siga, me pone un montón Montón. You were the one, now it’s all done, now that you're gone, i write these songs, girl, I'm not dumb, you were the one, i know you're numb, now it's all done, bullshit, me dijo fuck tus excusas, que este pueblo ya me aburre, que me fuese si tanto amaba a la luna, tal vez regrese cuando no quede ninguna, y es que nada es como antes, perdí las ganas de encontrarte, ya no más volveré a llamarte, ya no más voy a llorar-te, e-eh. Ey No voy a llorar, cuando salga el sol Cuando salga el sol, siento que va mal Mal, mi circulación Mi circulación, no me gusta el dinero, me gusta lo que tengo y verte reír Reír, todo lo tiraste, todo lo soltaste, lo dejaste ir De ti, no voy a llorar, cuando salga el sol Salga el sol, siento que va mal, mi circulación Mi circulación, no me gusta el dinero, me gusta lo que tengo y verte reír Reír, todo lo tiraste, todo lo soltaste, lo dejaste ir De ti.",NM,,
16,T1_TRAIN_0017,"Dididiri Daddy, oh, yeah ¡Wuh!, ¡Sube!, contigo la pasé muy bien Mmm, yeh, quizás esto ni fue real Mmm, ¡jefe!, no te lo voy a negar, no te pueo' sacar de mi mente Dime, quisiera volver otra vez ¿Cómo?, y dártelo una vez más Daddy, Daddy, y yo no me pienso quitar, tú eres mi vicio Su-Sube. Ah, adictiva, me dejaste con las ganas de probar más de ti, juquea’o, juquea'o, tú eres, ah, adictiva, me tienes desesperao' sin saber na’ de ti Uah, uah; ¡fuimos!. De tu cuerpo un adicto, yo me endrogo de ti y te desvisto Eh-eh, baby, yo necesito tu sobredosis como un drogadicto Eh-eh, tú me tienes enviciao' y yo adentro de ti enterrao' Enterrao', bebecita, tú me tienes enfermo, y si no estás aquí es un infierno, eh-eh, y nos prendemos en llamas, y tú gateando en mi cama Uah, y yo sé que tú a mí no me amas, pero mi cuerpo te llama; uah, uah Baby, el amor no está aquí, yo lo sé Yo lo sé, una mentira bien dicha se cree Se cree, tú eres mi heroína, y qué rica esa flor con espinas ¡Dime!. Ah, adictiva ¡Dime!, me dejaste con las ganas de probar más de ti, juquea'o, juquea'o, tú eres, ah, adictiva, me tienes desesperao' sin saber na' de ti, oah, oah ¡Fuimos!. Eso’ labios rosados ’tán dividíos' Tss, yeah, el que llegue allá abajo está bendecío’ Blessed, voy a estrellarme ahí aunque termine jodío' ¡Shu!, eres mi droga y me tienes rompiendo el frío ¡Sube!, tus besos se metieron por mis venas ¡Eh!, tu esclavo sin ponerme las cadenas ¡Wuh!; prr, con gusto yo te cumplo la condena, bótame la llave, baby, sabe cómo e', no la puedo dejar Eh, eh, eh, eh, actúa de muchas forma' y me envicia Eh, eh, eh, eh, y nos prendemos en llamas, y tú gateando en mi cama ¡Sube!, yo sé que tú a mí no me amas ¡Ey!, pero mi cuerpo te llama, bebé Prr; ¡dale!. Ah, adictiva ¡Dime!, me dejaste con las ganas de probar más de ti, juquea’o, juquea'o,  tú eres, ah, adictiva, me tienes desesperao' sin saber na' de ti, oah, oah. Si te dicen que yo me estoy curando, es la verdad, eres psicoactiva, como la sativa, si te dicen que yo me estoy curando, es la verdad, eres psicoactiva, como la sativa, real Hasta La Muerte, baby Uh, yeah, real Hasta La Muerte, baby, daddy, Daddy, Daddy Yankee, eh Cartel, uah, uah, you know who's this Ey, ey, ey, ey, ey, el mejor de todos los tiempos, baby Yeh, yeh, yeh, el veintitrés ¡Jajá!, daddy Yankee y Anuel, brr Brr.",M,,
17,T1_TRAIN_0018,"¡Eso e'!, becky G, ay, ay, eh. Quiere que me anime a bailar Tangana, pero yo bailo quietecito mamá Me dan ganas, pongo cara de que no pasa na' Con el booty-booty, mientras empujas ese booty pa' atrás. Uh, na, na, na Trá, trá, trá; ¡Plo!, mientras empujas ese booty pa'trás, uh, na, na, na Muévelo, mami; ¡Chi chi chi chi chi chi!; ¡hit it!, uh, na, na, na Trá, trá, trá, mientras empujo to' este booty pa'trás, uh, na, na, na Trá, trá, trá; ¡Con mi boom bom bom ba!, pongo cara de que no pasa na' ¡Juh!. Pa'tra', pa'trá', pa'trá' Trá, papi, te dejo que te acerque' un poco más, pa'trá', pa'trá', pa'trá' Yeh, este culo lo heredé de mi mamá Wuah, booty, booty, booty, booty, booty, booty, booty, you say you like my booty and I know you wanna do me, booty, booty, booty, booty, booty, booty, booty, dutty wine hasta abajo, disfrútala, amor, think you need a snack, candy Becky G Trá', te pongo a babear si bailo para ti, yo soy mala mujer Ja si vengo pa' Madrid, agárrate fuerte si juegas aquí, papito, tú sabes, si empiezo, no quieres que acabe, pa' arriba, pa' abajo Sí. Uh, na, na, na Trá, trá, trá, ¡Tra!, mientras empujas ese booty pa'trás, uh, na, na, na Trá, trá, trá; Chi chi chi chi chi chi!; eso es, uh, na, na, na Trá, trá, trá, mientras empujo to ese booty pa'trás, uh, na, na, na Trá, trá, trá; Con mi boom bom bom ba, pongo cara de que no pasa na'. Aún no vi su cara, no sé cómo se llama Yeh, ese booty habla sin decir nada Nah, brrr, tráelo sin pijama ¿Qué fue?, quiere conocer to'os los rincones de mi cama De mi cama; ¡Ja!, cuando quieras te hago visita guiada De madrugada, aquí tienes tu butaca reservada Woh, pon-pon ese culo tuyo encima de mi cara, quiero dar Quiero dar las gracias a tu mamá ¡Mwah!, gracias, por esa forma de andar Wow, aguacate pa' cenar, los demás me dan igual, que aquí nadie ha visto na', no te tie's que preocupar ¡Eh!, pon esa chapa a vibrar. Uh, na, na, na Trá, trá, trá, mientras empujas ese booty pa'trás, uh, na, na, na Trá, trá, trá; ¡Chi chi chi chi chi chi!; ¡hit it!, uh, na, na, na Trá, trá, trá, mientras empujo to' este booty pa'trás, uh, na, na, na Trá, trá, trá; Con mi boom bom bom ba, pongo cara de que no pasa na' ¡Wuh, eso es!. Fuck you, págame, fuck you, págame, fuck you, págame, fuck you, paga-.",NM,,
18,T1_TRAIN_0019,"¿Como fui a enamorarme de ti?, habiendo tantas por ahí, habiendo tantas por ahí, ¿Qué pasó?, ¿Cómo me sucedió?, que no te puedo arrancar de mí, teniendo que vivir. Este amor secreto, que quema a fuego lento, amor secreto, procesión que va por dentro, amor secreto, enamorado de una amiga, amor secreto, el que te ama sin medida, amor secreto. Corazón, que no entiende razón, se enamoró esta vez de ti, se enamoró esta vez de ti, y yo estoy, entre la espada y la pared, ocultando este amor por ti, y tú estás con él. Este amor secreto, que quema a fuego lento, amor secreto, procesión que va por dentro, amor secreto, enamorado de una amiga, amor secreto, el que te ama sin medida, amor secreto.",NM,,
19,T1_TRAIN_0020,"Oye, hay una cosa que te quiero decir, mira. Quiero darte un beso en HD, tenerte en 3D, verte a full color, llamarte y todo eso me hace bien, pero ya te quiero ver, en vivo es mejor. Pa' hacerte toda' esas cositas que a ti te gustan, llegar hasta el cielo, y hacerlo en la luna. Mejor dime dónde estás y paso a buscarte Eh-eh, que voy a darte, que voy a darte, algo inolvidable, mejor dime dónde estás y paso a buscarte Oh no, que voy a darte, que voy a darte, algo inolvidable, oh. Me vuelvo, me vuelvo loco, me vuelvo, me vuelvo loco, me vuelvo, me vuelvo loco, sin ti yo, sin ti yo, me vuelvo, me vuelvo loco, me vuelvo, me vuelvo loco, me vuelvo, me vuelvo loco, yeh. Me gustas más que el Netflix, viviendo nuestra movie, encajamos como Tetris, cuando bailas mi music, si tú pasas del tema, y te me pones exclusive, me voy con Greeicy y con Anitta pa’l jacuzzi. Contigo yo soy trending topic, mamita, tú te ves tan epic, tan rica como un buen Gin Tonic, mostrándome tu lado sexy, contigo yo soy trending topic, mamita, tú te ves tan epic, tan rica como un buen Gin Tonic, mostrándome tu lado sexy, yeah. Pa’ hacerte todas esas cositas que a ti te gustan Te gustan, llegar hasta el cielo Llegar, y hacerlo en la luna. Mejor dime dónde estás y paso a buscarte, que voy a darte, que voy a darte, algo inolvidable, mejor dime dónde estás y paso a buscarte, que voy a darte, que voy a darte, algo inolvidable, oh. Me vuelvo, me vuelvo loco, me vuelvo, me vuelvo loco, me vuelvo, me vuelvo loco, sin ti yo, sin ti yo, me vuelvo, me vuelvo loco, me vuelvo, me vuelvo loco, me vuelvo, me vuelvo loco. Desde Cádiz para el mundo, ¿Que quiénes somos? Sin ti yo, yo, yo, cNCO, me vuelvo loco Sin ti yo, yo, yo, abraham Mateo-eo, cNCO Sin ti yo, yo, yo, eh, eh, me vuelvo loco Sin ti yo, yo, yo, eh, eh, ay Sin ti yo, yo, yo, oh baby Sin ti yo, yo, yo, me vuelvo, me vuelvo loco, me vuelvo, me vuelvo loco, hmmm, tú me vuelves loco.",NM,,
20,T1_TRAIN_0021,"Algo me dice que ya no volverás, estoy seguro que esta vez no habrá marcha atrás, después de todo fui yo a decirte que no, sabes bien que no es cierto, estoy muriendo por dentro. Y ahora es que me doy cuenta que sin ti no soy nada, he perdido las fuerzas, he perdido las ganas, he intentado encontrarte en otras personas, no es igual, no es lo mismo, nos separa un abismo. Vuelve que sin ti la vida se me va, oh, vuelve que me falta el aire si tu no estas, oh, vuelve, nadie ocupara tu lugar. Sobra tanto espacio si no estas, no paso un minuto sin pensar, sin ti la vida lentamente se me va. Algo me dice ya no sirve de nada, tantas noches en vela aferrado a mi almohada, si pudiera tan solo regresar un momento, ahora es que te comprendo, ahora es cuando te pierdo. Vuelve que sin ti la vida se me va, oh, vuelve que me falta el aire si tu no estas, oh, vuelve, nadie ocupara tu lugar. Sobra tanto espacio si no estas, no paso un minuto sin pensar, sin ti la vida lentamente se me va. Y a pesar que fui yo a decirte que no, sin embargo aqui sigo insistiendote. Vuelve que sin ti la vida se me va, oh, vuelve que me falta el aire si tu no estas, oh, vuelve,nadie ocupara tu lugar. Vuelve que sin ti la vida se me va, oh, vuelve que me falta el aire si tu no estas, oh, vuelve, nadie ocupara tu lugar.",NM,,
21,T1_TRAIN_0022,"Levantarás el pulgar, te mostraré mi guarida, no te entregaras, como piloto de prueba, hoy no serás el rehén, de esos rumores de guerra, cuidaremos la flor, en este planeta de arena. Es un día común, un día común en la superficie, dame un día común, un día común, emociones simples. Solo tenemos una doble vida, sonríe por mi doble vida. Donde esta ese pase especial, para salir del subsuelo?, si después del temblor, hay solo mascaras chinas, y tu reencarnación, tropezando en la avenida. Es un día común, un día común en la superficie, dame un día común, un día común, emociones simples. Solo tenemos una doble vida, sonríe por mi mhm doble vida, hazlo por mi todos tenemos una doble vida, sonríe por mi doble vida. Hazlo por mi, ah ah ah ah ah ah, ah-ha. Y Si después del temblor, hay solo mascaras chinas, y tu reencarnación, tropezando en la avenida. Y Sonríe por mi, todos tenemos una doble vida, hazlo por mi, doble vida, sonríe por mi, todos tenemos una doble vida, hazlo por mi, siempre quisimos esta doble vida Ah-ah-ah. Hazlo por mi, ah ah ah ah ah ah, ah-ha, Ah-ha Ah-ha, Ah-ha, ah-ha, Ah-ha Ah-ha, Ah-ha.",NM,,
22,T1_TRAIN_0023,"raga LiveGet tickets as low as $44, cuando ella me dijo que no me queria corri como un loco de pena y dolor, pense en mi tristeza quitarme la vida y entre a una cantina pa darme valor, sentado en la mesa tomando tequila entro una gitana y al verme llorar, me dijo no llores no es grave tu pena yo se que la ingrata te vendra a buscar. Le puse mi mano leyo mi furturo me dijo ella vuelve no vive sin ti, deja esa tristeza y vete seguro lo he visto en tu mano seras muy feliz, le di una moneda salio la gitana tome una guitarra y me puse a cantar, tome mas tequila y grite de alegria me puse a esperarla queriendo la amar. Pasaron los dias, los meses, los anos y aquella esperanza de volver la ver, y aquella tristeza ya todo a cambiado ya a mi no me importa si piensa volver, volvi a la cantina a tomar tequila pude hechar un grito y de gusto cantar, y dandole gracias a la gitanilla que con sus mentiras me enseno a olvidar.",NM,,
23,T1_TRAIN_0024,"Si no le contesto, si no le contesto. Si no le contesto, se desespera, piensa que con otra estoy, haciendo lo que le hacía a ella, eah, eah, eah, como tu mente maquinea, cuando en la mía estoy, mujer, no quiero más pelea, no más pelea, si no le contesto, se desespera, piensa que con otra estoy, haciendo lo que le hacía a ella, eah, eah, eah, como tu mente maquinea, cuando en la mía estoy, mujer, no quiero más pelea, no más pelea. Tú te sentías bien segura, bien segura de mi amor, ¿Se te olvidó que nadie manda en su corazón? Corazón, ahora me pide amor, y no tengo No tengo, en el tiempo que me pediste se murió, na' de chocolates, ni cartas, ni flores, ¿Copiaste? I'm sorry, yo no los maté, mucho tiempo gasté, no lo utilizaste, solo me querías como un cuate, dime lo que tú te crees, si tengo otra gata, eso no es de tu interés, no te coja tanto estrés, solo hablemos de sex, que ahora tú eres mi ex. Si no le contesto, se desespera, piensa que con otra estoy, haciendo lo que le hacía a ella, eah, eah, eah, como tu mente maquinea, cuando en la mía estoy, mujer, no quiero más pelea, no más pelea, si no le contesto, se desespera, piensa que con otra estoy, haciendo lo que le hacía a ella, eah, eah, eah, como tu mente maquinea, cuando en la mía estoy, mujer, no quiero más pelea, no más pelea. Y yo te dije que tú iba' a volver pa' atrá', que nadie como yo te iba a tratar, yo estaba seguro que tú estaba' equivoca', pero tú decidiste por la vida volar, y vuela, vuela, vuela, vuela, si quieres probar, dale, prueba, si no vale la pena, mejor que se muera, que yo sigo tranquilo gozando de la buena, a mí tú no me vengas a montar esa escena, a mí tú no me vengas con cuentitos de novelas, tú sabes que por ti yo hacía lo que fuera, que lo que tú tenías lo que quería otras girlas. Si no le contesto, se desespera, piensa que con otra estoy, haciendo lo que le hacía a ella, eah, eah, eah, como tu mente maquinea, cuando en la mía estoy, mujer, no quiero más pelea, no más pelea, si no le contesto, se desespera, piensa que con otra estoy, haciendo lo que le hacía a ella, eah, eah, eah. Pina Como tu mente maquinea, ya les hemos demostrado bastante, demasiado, cuando en la mía estoy, nosotros somos el nuevo dream team Jaja, mujer, no quiero más pelea, no más pelea, yo se los había dicho, house Of Pleasure, en la pista el Haze Haze, el Productor de to' esos productores jajaja, productorcitos, house of Pleasure.",M,,
24,T1_TRAIN_0025,"Sabes, te cité porque hoy vamos a cortar, sé muy bien que desencaja con tu plan, que existe él, ¿Para cuándo me lo pensabas contar?, sabes, significabas todo, todo para mí, te lo juro que esperaba más de ti, pero ni hablar, yo ya no tengo nada más que hacer aquí. ¿Así o más claro?, ya me di cuenta que a mí, tú no me quieres, y yo que me esforcé un millón de veces, por hacerte feliz, por darte lo mejor, pero resulta que no sabes, ni lo que quieres. ¿Así o más claro?, de que sirvió ser tan honesto y transparente, si la traición hoy me la pones en la frente, seré buen perdedor, no hablaré mal de ti, por el respeto, de lo que llegué a quererte, procederé a olvidar, porque lo nuestro remedio, ya no tiene. ¿Así o más claro?, ya me di cuenta que a mí, tú no me quieres, y yo que me esforcé un millón de veces, por hacerte feliz, por darte lo mejor, pero resulta que no sabes, ni lo que quieres. ¿Así o más claro?, de que sirvió ser tan honesto y transparente, si la traición hoy me la pones en la frente, seré buen perdedor, no hablaré mal de ti, por el respeto, de lo que llegué a quererte, procederé a olvidar, porque lo nuestro remedio, ya no tiene.",NM,,
25,T1_TRAIN_0026,", baby, hear This Music. Uh, uh, uh, ¡Wuh!. Salí jodí'o la última vez que en alguien yo confié Oh, yeh, me compré una forty y a Cupido se la vacié -cié, -cié, no me vuelvo a enamorar, no No, no me vuelvo a enamorar Uh-wuh. Sigue tu camino que sin ti me va mejor, ahora tengo a otras que me lo hacen mejor, si ante' yo era un hijo 'e puta, ahora soy peor Yeh, ahora soy peor, ahora soy peor por ti, sigue tu camino que sin ti me va mejor Me va mejor, ahora tengo a otras que me lo hacen mejor Yeh, si antes yo era un hijo 'e puta, ahora soy peor, ahora soy peor, ahora soy peor por ti Wuh. Hoy yo no quiero fumar regular No, no, tráiganme un Kush que me haga sentir espectacular Shh, para celebrar que ya no estás tú para especular Wuh, ni joderme por todos los culo' que tengo en el celular Ah, ah, hoy se bebe, hoy se sale, ser bueno y fiel ya de nada vale Skrt, por mujeres como tú es que dicen, que todo' los hombres somo' iguale' Yeh, yeh, si no me conoce' no me señale' No, ya yo me conozco tus male' Huh, como Hector el Father, hoy yo salgo pa' la calle con to' mis anormale', yeh. Sigue tu camino que sin ti me va mejor Me va mejor, ahora tengo a otras que me lo hacen mejor, si antes yo era un hijo 'e puta, ahora soy peor Yeh, ahora soy peor, ahora soy peor por ti, sigue tu camino que sin ti me va mejor, ahora tengo a otras que me lo hacen mejor Lo hacen mejor, si antes yo era un hijo 'e puta, ahora soy peor Yeh, ahora soy peor, ahora soy peor por ti Wuh, por ti. Ahora hago to' lo que quiero Quiero, solo pienso en mí primero, yeh Wuh, tirando billete' adentro 'el putero Ah, pa'l carajo el amor verdadero, yo solo pienso en hacer dinero, baby, lo nuestro ya descansa en paz, me importa un carajo con quién te vas, dile a tu mai' que ya no me hace falta Nah, que ahora tengo suegras de más Wuh, tengo a la blanquita que me hace el lap dance, la rockerita que se lo meto a con to' y Vans Wuh, la prieta, la rubia, modelos, y eso es sin contar to'a la' fans Wuh, yo no estoy para amores de mese', no estoy pa' pelea' ni estupidece', búscate a otro pa' que te bese, ninguno 'e eso' cabrone' a mí se parece Wuh, cada cuál tiene lo que merece Wuh, a mami dile que por mí no rece, que hoy yo salgo esta noche vira'o pa' la calle, y nadie va hacer que yo me enderece, yeh. Salí jodí'o la última vez que en alguien yo confié Confié, me compré una forty y a Cupido se la vacié Yeh, no me vuelvo a enamorar, no No, no me vuelvo a enamorar. Sigue tu camino que sin ti me va mejor Me va mejor, ahora tengo a otras que me lo hacen mejor Uh-wuh, si antes yo era un hijo 'e puta, ahora soy peor, ahora soy peor, ahora soy peor por ti, sigue tu camino que sin ti me va mejor Me va mejor, ahora tengo a otras que me lo hacen mejor Yeh, si antes yo era un hijo 'e puta, ahora soy peor, ahora soy peor, ahora soy peor por ti. Alex Killer, mambo Kingz, dJ Luian, bad Bunny, baby, hear This Music.",M,,
26,T1_TRAIN_0027,"Cada flor que tú me entregas solo huele a disculpa, en tu conciencia es donde llevas la culpa, no me pidas más perdón, ya no sé si la recuerdas cada vez que me besas, si en la cama todavía la deseas, si la buscas en mi piel. Estoy cansada, ya no quiero perdonarte, no me insistas más, ya no me quedan lágrimas para llorarte, y ahora que te vas. Llévate todo lo que nos herimos, tu amor nunca estuvo a la altura del mío, hasta te regalo tu deuda conmigo, no vuelvas aquí, llévate todos los años perdidos, lo que me juraste y nunca has cumplido, no te debo nada, te irás tan vacío, te quedas sin mí, te quedas sin mí. Llévate el valor con el que me fallaste, y la ropa que con ella te quitaste, llévate la cara con que me miraste, cuando, por cobarde, sé que me engañaste, llévate el perfume que te delataba, y mi lado ingenuo que te perdonaba, llévatelo todo, ya no quiero nada, no te quiero nada, no te quiero nada. Estoy cansada, ya no quiero perdonarte, no me insistas más, ya no me quedan lágrimas para llorarte, y ahora que te vas. Llévate todo lo que nos herimos, tu amor nunca estuvo a la altura del mío, hasta te regalo tu deuda conmigo, no vuelvas aquí, llévate todos los años perdidos, lo que me juraste y nunca has cumplido, no te debo nada, te irás tan vacío, te quedas sin mí, te quedas sin mí.",NM,,
27,T1_TRAIN_0028,"Aire, viento, y en mi alma, el fuego se ahoga, y solo queda el frio. Sin destino, y a passo muy lento, llevo débil, el peso de un tormento. Si tù no estas aqui, no hai manera de existir, tengo que despertar, tengo que revivir, es un inmenso vacìo, ya no hay amor aquì, tal vez me debo rendir, y sufrir en.... Silencio. Silencio, silencio, silencio. Antes el Sol era mi bendiciòn, ahora sus rayos me queman sin razòn, antes creia sin dudar en mi instinto, ahora es tan fràgil como un animal, herido. Si tù no estas aqui, no hai manera de existir, tengo que despertar, tengo que revivir, es un inmenso vacìo, ya no hay amor aquì, tal vez me debo rendir, y sufrir en.... Donde el Sol no duerme màs y el alma, libre va, yo te esperaré, y serà hasta la, eternidad, amor mio. Si tù no estas aqui, no hai manera de existir, tengo que despertar, tengo que revivir, es un inmenso vacìo, ya no hay amor aquì, tal vez me debo rendir, y sufrir en.... Si tù no estas aquì.",NM,,
28,T1_TRAIN_0029,"Suéltame gorila, no, que me sueltes gorila, no, suéltame gorila, no, que me sueltes gorila, que no, que voy, que voy, voy a bailar!. Ay mi madre como duele tanto, cuando una mujer que uno quiso tanto, le deja a uno la vida hecha un joropo, pero olvídate que ya paso, pero olvídate que ya paso, que ya paso y me importa poco. Ay mi madre como da coraje, cuando una analiza lo que paso, pero olvídate que ya paso, pero olvídate que ya paso, que ya paso y me importa poco. Eso a mi me importa un pito ombe, eso a mi me importa un pito, eso a mi me importa un pito ombe, eso a mi me importa un pito, por que tu eres un fundillo loco, y me pica el ombliguito, por que tu eres el fundillo loco, y me pica el ombliguito mami. Ay mi madre como da coraje, cuando una analiza lo que paso, pero olvídate que ya paso, pero olvídate que ya paso, que ya paso y me importa poco. Eso a mi me importa un pito ombe, eso a mi me importa un pito, eso a mi me importa un pito ombe, eso a mi me importa un pito, por que tu eres un fundillo loco, y me pica el ombliguito, por que tu eres el fundillo loco, y me pica el ombliguito. Eso a mi me importa un pito ombe, eso a mi me importa un pito, eso a mi me importa un pito ombe, eso a mi me importa un pito, por que tu eres un fundillo loco, y me pica el ombliguito, por que tu eres el fundillo loco, y me pica el ombliguito mami. Ay mi madre como da coraje, cuando una analiza lo que paso, pero olvídate que ya paso, pero olvídate que ya paso, que ya paso y me importa poco.",M,,
