id,lyrics,label,augmentation
T1_TRAIN_1999,"enda, jajaja.
jajaja:

Así es el caserío, así es! mi caserío Caserío
Yo, soy del calentón, pero en la brea estamo' frío' Estamo' frío'
Cabrón,! en mi familia vende droga hasta mi tío
No hay miedo, me voy preso, mato: y muero por los mío'
Porque: así es el caserío, así es mi caserío
La baby tiene un hijo, eso no es nada, yo se lo crío Se.; lo crío
Me; dijo que es lesbiana, pue' entonce' hacemo' un trío Trío
Lo' amo, pero me amo má' a! mí y no confío No confío

Yo: camino como rey o como: sin cojonе' me tiene еl quien sea el rey ¿Ah?
Bebé, te ves cabrona en todas, mis jersey de NBA, ¿ah? Brr
Tú sabe' que si? un enemigo coquetea, voy a sacar los cincuenta rifle'! de: Grey, brr Hasta la vista, baby
Mi caserío. Jaja
Los kiosco' encendío'!
Las: guerra', los tiro'
En mal tiempo. sonrío
Dos Mercedes que nunca ni las posteo en: las rede' Ni el. G Wagon
Ponerle el trabajo fácil a la DEA no se puede No: se puede
El brother está fuga'o y le di una casa para que se quede; Para que se: quede
Porque esas puta' celda'; no son cuarto' de hotele'

Pensando, a vece' miro tu retrato Oh-oh-oh
Por: ti yo me cojo un asesinato Oh-oh-oh
Tú ere' mi equipo, con la; que mato
Shaquille sin Kobe: no ganaba el campeonato
Oh-oh-oh-oh-oh, oh-oh-oh, oh-oh-oh,

Algunos no estamo' muerto', pero no estamo'. vivo' No estamo' vivo'
Caminando por la; vida poseído Poseído
La perse ha crecido Eh:
Y no duermo hace ocho año',! pensando en un puto operativo Brr
Líder! de! una organización de narcotráfico y me espera un centro de detención Oh
Y son treinta años que a mí! me van a dar A dar
Y yo sé que yo voy a perder! la apelación
Y me voy a; fugar y no me voy a entregar Eh

Bi-Bi-Bizarrap:
Sesión: con el Bizarrap
La AA?
Y la primera A esta vez es de Argentina y: la? segunda A es de Anuel
Real. hasta la muerte, ¿oíste, bebé?
It is a wrap?
Brr:
Ey, ya está ready esa jodienda, jajaja.
jajaja:",M,aeda
T1_TRAIN_2005,",: ¿qué haces?
Jacob.

Sei' de! la mañana y la angustia espera Papi, te amo; la angustia. espera
Y desespera Desespera, mi niña tan bella Papi;, bella
Siempre: será mía Yo soy tu princesa
Aunque sea! una mujer Muje-er
Siempre me preocuperé Papi, no te vayas,

Tan bella Bella, nunca imaginé tener a alguien así,? no
Tan! bella Bella, yo, la vi nacer también la vi crecer, no Papá; yeah-eh
Tan bella, salió a su madre Papi, te: amo

Yo no la voy a juzgar!
Si la música que escucha se la enseñó papá,: yeah Se? la enseñó papá
Si la música yo; la bailaba con su mamá, yeah Yeah
Y ahí fue que nos conocimo' Que nos conocimo'.
Por eso a Dio' yo le: pido A Dio' yo le pido
Que, me la deje crecer, se enamore también Oh-oh
Que? por ahí anda Cupido Por ahí anda Cupido; oh-oh

Es la princesa de. papá
La nena ya creció y el, novio tengo que aceptar
Lejo' por ahí se va Se va!
Pues tengo la: segurida'
Que le enseñé modale' y con respeto; la vida se! lucha y puede superar
También lo! único que sé, que mi amor es sincero y real
Y nunca, te voy a fallar, aquí voy a estar
Ahora te toca elegir, ya sabe' cuál? es el bien y el mal
Siempre te voy a. amar, Sofi

Yeah-eh, jejeje:
Ozuna!
El negrito ojos, claro' Los Legendario'
Dímelo, Gotay Hi, Music Hi Flow
Charlie, jajaja
Desde el día en que naciste Papi, no. te vayas
Yo sabía que era' una niña especial Papi, te! amo
Siempre aquí o en otro mundo! yo te voy a cuidar, jaja
Papá, te amo?
Papi, yo soy tu: princesa, jajaja
Papi, ¿qué haces?.
Jacob;",M,aeda
T1_TRAIN_2006,"Una novela, nuestra: vida siempre fue
Nunca supiste mis ternuras comprender;
Ya no me: extrañan tus trampas de mujer
Una novela tan? difícil de contar
Escribimos capítulos de amor,
Mi corazón lloraba. de dolor

Yo, como actor, fui! pésimo
Tú, como actriz, lo: máximo
Fingiste bien, por tanto tiempo yo. te creí
En tu papel sos: única
Yo solamente aplaudo.
El: perdedor fui yo, pues aún te amo

Una novela tan romántica y tan: cruel
Que fue escrita con; mis lágrimas, lo sé
Mas no me quejo, mi destino así es!",M,aeda
T1_TRAIN_2008,"Tus amigas ya me dijeron que tienes; ganas That is right
Y yo te estoy guardando un espacio en mi. cama Normal
Mi; mamá me estuvo diciendo que me ajuiciara Yeah-eh
Y yo; tengo claro que tú prendiste la llama

Ay, déjate. querer
Quiero entrar: en tu piel
Si tu papá. pregunta, dile que eres mía también No
El: que no nada se ahoga
Los, besos también se roban
A mí que me condenen, que el momento: es ahora

Te veo; en todas partes, hasta te veo en la rumba
Ayer te pillé en; el gym
Estoy que te, bajo ese jean
Te veo en todas partes,. secuestraste mis sueños
Ya! no me aguanto un día más si: no te tengo No me aguanto

Yera: Music
Y si tú baila' mejor es porque! tú tiene' alcohol Oh-oh-oh
Cómo se ve tu cuerpo de! lindo cuando te pone' al sol
Miro tu color, dorado y tu carita linda, bombón
Ay, Dio' mío bendito, qué boquita linda,? qué flow
Quiero ser tu caramelo:
No hace. fila en el club
Sizá', mira que ahora estamo' bien melo'!
Sin ir al gym tus nalga' casi tocan tu pelo? Tu pelo
Me gusta que eres; cookies and cream
Tú y yo hacemo' un! dreamteam
Volamo',; pajarito pin pin
Me diste de knockout en el. ring
¡Bum!;

Yeah-eh,. yeah
Feel me!
You know me, like! Miami he is lovely
You know me, tus beso' en mí, porque;
Mami, ahora te vo' a decir:
Déjate querer, que. eso no duele
Mama, Osito Gominola en la cama;
Mama,! pasa la movie, TNT, T and me
Si te, preguntan, mami: Was not me
Mi casa la tiene? de Airbnb

Te llamo a las: 4 y 20, siente cómo mi flow te tumba
De mí dale aceite,: somo' una bomba
Tú y yo, metido' en una rumba?
Tú! y yo, somos Timón y Pumba
Siquiriquida,. tan buena que me gustas, yeh

Trapical Minds?
Tus amigas ya me dijeron que tienes ganas Yera Music;
L-A-L-O!
Y yo te estoy guardando un espacio en mi cama:
Mangoe?
Mi mamá me: estuvo diciendo que me ajuiciara
Sube los niveles,
Y yo tengo claro que tú prendiste la llama! Yeah-eh, yeah-eh
Yatra, Yatra,",M,aeda
T1_TRAIN_2010,"Hola beba, ¿Cómo te va?, Yo sé que eres mayor de edad;
No me digas que no; hay nada, si me llamas cuando el se, va
Vives encerrada en cueva, el. no te saca, te encueva
Se que sufres cuando ves la guagua nueva! de mi jeva

Baby uuh, nadie me! lo hace como tu
Ahora; solo me ves por Youtube, Youtube
Nada va hacer lo mismo, el? que parte todos estos ritmos
Y te dedica todos estos himnos;

Tu me llamas a las 6, yo jugando! Play
Quieres encerrarte conmigo en el, penthouse de Cupey
Anda? sola, ella no enrola
Pero yo tengo ese sour que: la descontrola y uh uh uh
Me llama buscando? excusas para prender
Sabiendo después de fumar que: vamos hacer
Yo desde que la, vi se lo que iba a pasar
Señor quiero hacer el bien,, me obligan al mal

Antes todo. era fubbu
Ahora todo es Christian; Loubou
Desde que tu te fuiste yo rompí las pikis: sin subu
Desde que tu te fuiste tus amigas me dieron follow?
Tu novio no mete mano,. mami por ti yo jalo
Inhalo del cannabis, tu gato es un; huelebish
Hace tiempo. te hubieran planchao' pero es que yo no te tengo: ganas bi
Cavalli,! las Hermès, con el es que tu te duermes
Pero pensando en mi para ver si en tud sueños puedes? verme

Siempre que? tu aterrices, procura no deslices
Tengo los ojos verdes pero? veo mis días grises
Estoy contado los: verdes y aunque siento que tengo chavo
Quiero que te recuerdes que por ti estos temas los. grabo
Y me aferro en el ferro,.. nueve! milímetro el hierro, Nueve milímetro, a el que te toque te juro que yo lo entierro
Solo verla impresiona, sin nalgas en silicona:
Redonda como la nilla,! oro rosado de mi Daytona

El. Princi
El Mueka,? El Celebro
Oreoo;
Eladio,
The; motherfucking Sauce Boy
We got, the recipe
Rottweillas Inc;
Mami tranquila, que todo quede! en su sitio",M,aeda
T1_TRAIN_2013,"La cama ya está tendida, mi cuerpo ya no se aguanta:
Quiero hacerte el amor Quiero hacerte el? amor
Yo necesito decir lo que; pienso
Necesito decir que te. quiero, y entregarte todo lo que soy
Mi, llama se está encendiendo, la tuya la estoy sintiendo
Quiero. hacerte el amor
Abrázame fuerte, que quiero sentir tu calor!

Yo le voy a dar para abajo, y necesito que; tú, tú me. comprendas

¡Cuidao', que para, el piso
Qué rico,; mami!

Aquí está tu gallo,",M,aeda
T1_TRAIN_2014,"¿Me sigue' o no me. sigues todavía?
Real? hasta la muerte, brr

No hay excusa: No hay excusa
Gasté treinta mil; en la medusa Versace
Ella siempre que, quiere me usa Ah
Aquí si la saca'! la usa', usa' Usa'
Qué cojone'!
Aquí se gasta: chavo' con cojone' Con cojone'
Pero siempre con; el palo Con los palo'
Por si me bajo Brr; prr, y lo jalo. ¡Brr!
Y: nos bajamo' Y nos bajamo'; brr, y te los damo' ¡Brr!

Ey,? y lo jalo Y lo jalo
Aquí todos las bala' son Hollow Brr.
Aquí te mueres bueno o malo O; malo
Aquí se muere Pablo y Gonzalo,: prr-prr, ey
Los kilo' en. la USA
'Toy millonario, en el jet jugando 2K, Ah
Te pillamo', dormío' y te prendemo' la spray Brr
Y? tengo la corona 'el trap, yo siempre? he sido el rey, ¡brr! Ah
Bájame el: moco
O te, tumbamo' del palo como coco Brr
Ahora todo' quieren guerra! con el loco Loco
Y si te alumbro, te apagamo' como foco: Brr; ah

Haciendo? ticket' y má' que ello'
Sin ir a Cuba, las cubana' en; el cuello En el cuello
Para que llore la mía, que lloren la' de; ello'
Y los palestino'? para tumbarte del camello Brr; ¡ah!; ¿me sigue'?
Me siento, como Messi Como Messi
Pero él 'tá con Adida' y yo con? Nike Nike, ahCristiano Ronaldo Ronaldo
Toa' mis casa' y todos mis carro' están saldo', yeah?
La Presión es real hasta la? muerte
Tu corillo coopera con lo' agente',
En la. muñeca, cabrón, tengo ciento veinte
Le hice el abdomen y ahora me pidió los diente', ey Yeah;? brr
Que si Anuel: está choteando Ah
Y los papele', están más limpio' que los cien millone' que tengo en: el banco
Soy 27, no Blanco.
Y me gasté un millón en el Patek Philippe,? ya yo estoy manco, Brr; uy
Tu puta en el, VIP VIP
Tú no entra' a la disco si, no tiene' ID -D
Ella dice que es bi mamándome el; bish
Y si. no es ¡brr!,: es ¡prra! y no es La Maravish, ey ¡Brr!
Hazme! un despojo Amén; un despojo
La X6 diabólica,, asiento' en rojo Asiento' en rojo, ey
Ya mi: disco es platino
Como Anuel, charteando; en los Billboard Latino', ¿me sigue'?
Me casé con una reina; Mufasa KAROL: G
Siete millone' vale mi casa, Uy
Una casa vale el Richard Mille Richard? Mille
¿Y a esto' envidioso' qué; les pasa? ¡Brr!, ¡brr! Ah",M,aeda
T1_TRAIN_2015,"West. Flow

Y no te puedo querer;
Como lo? hacíamos antes
El: dolor es grande
Baby no lo puedo entender!
Lo. que pasó bastante
Tu; eres arrogante
Y debemos aprender.

Yo me pierdo:
Pero: sin ti
Yo me desoriento?
Me siento vacío:
Me muеro por! dentro
Por fuera me, rio
Pеro mal me siento,
Yo me desconcentro, ma
Mami tu me tienes, quemando el phillie
Yo te voy pensando cada vez que estoy. chilling
Tus ojos te brillan más que un Richard Mille:
Otra como tu yo no me encuentro en la city.
El reloj. marca las 12
Estoy durmiendo;
Pero aun escucho tus! voces
Dime si te acuerdas! de mi
¿Por qué ahora! me desconoces?
Yo se,
Que quieres que yo! todavía te roce
Soy el único en tu, cama
Que se sabe todas las? poses
ME acuesto yo pensando en: ti nena
No, puedo dormir
No; quiero alucinarte
Eres mi droga que ya no puedo salir,
He pensado! olvidarte
Y no? puedo dejarte
Es un vicio. el recuerdo
De todo lo que hacíamos; antes

¡Yo!?
Baby,
Pero si tú no me quieres;
¡Ey!!
Yo me pongo pal perreo!
Pal perreo;
En la disco, mucho grito
Ella? no quiere a cualquiera
Solamente? está puesta pa Young Bippo
Yo que ando con mi: equipo
Nos ponemos; pal problema
Si la cuarentena frena nos pegamos un? perreito
Pe perreito. ella dice que soy madito
Pe perreito: que yo soy tu prototipo
Pe perreito sabe, que nunca me quito
Pe perreito mami? que yo te derrito
Ellos pedían buen, Flow
Mami traje a: Westflow
Pa robarme to. el show
Mami dije; let’s go
Yo no tengo un fans club;
Pero tengo un, sex shop
Pa las gatas bien; top
Pa los jiles plo. plo
Un perreito:
Como en los tiempos. de Hector y Tito
Vámonos hasta? abajo
Mami! yo nunca me quito
Ella rompe como; dice Yankee
La. sensación del bloque De La Ghetto y Randy
Y ahora es;
Otros niveles como extraterrestres.
A lo mexicano nosotros. le hacemos frente
Flow natural baby como el, Bambino
Mami. recuerda te traje reggaetón latino
Young Bippo?",M,aeda
T1_TRAIN_2017,"Yo no necesito que te quedes,
Pero no quiero que tú te vayas.
Miro, la forma en que tú te mueves y te pasas de la raya

Atrevida Atrevida:
Qué malo; que esas nalgas sean compartidas Compartidas
Conmigo te vuelves toda? una pervertida, ve la ve
Siempre aquí; te sientes fresh
Me mataste' las! ganas
Andemos de panas,, baby

Bebé, tienes todos lo que me! gusta
Atrevida conmigo lo. disfruta
Hasta por FaceTime dice lo que me! hará
Empezó la peli, ni la vamo' a. mirar
Bien mala,: me lo dice la cara
Que conmigo; ella vuela, y se siente bacana
Voy para esa, de cabeza, yo le tiro y está clara
Lo hacemo', y no es mi traga

Somos panas; de la calle Wuh
Llámame si quieres, que te guaye Yih
Es que de mí no? esperes ningún detalle
Yo no estoy para amor,. para ti para tus maldades Nah, nah-nah
Linda, tú, mi amor, te pasas de linda, bebé.
Cada vez, tiene el swag por el; cielo
Mamita, ven, tú te dañas con el De- Dekko,, yih-eh

No. me quieres, no te quiero, pero nadie como tú
He teni'o muchas mujeres pero. nadie como tú
He visto mucha'; atrevidas pero nadie como tú
Baby, nadie, baby, nadie, baby nadie como tú,
Uh, nah-nah, nah-nah Atrevida;
Uh,? nah-nah

Dice,? dice Hah
Ella! no quiere que pare
Quiere que yo. haciéndolo la grabe
Yo se que tú? tienes de sobra la actitud
Y a ti yo te doy, hasta el ataúd, hah Muah
Atre-Atrevida, cómo me fascina tenerte encima! Uah
Chiquitita, con el booty grande
Te quiero para mi no te quiero para mas nadie!

Yeah!
Dice, dice;
Montano,; Montano
Yih-eh, Dekko, De-Dekko,
PTB Gang Gang.
Este DJ; Dari baby
Dimelo; Dari
Nobeat!
Be-ee-le,
Waigy,
Ke-Kevin G:
Bless; Music
Uh la la, Uh la la, Uh, la la, Uh la la",M,aeda
T1_TRAIN_2018,"estrés!

Ujujuy.

A veces. llego a pensar
Como envidian los corrientes.
Cuando no traes nada ni se arriman y cuando si llegan en caliente!
No, estoy Para fanfarronear
Y si tiran? me defiendo
No estoy Para darles razones a? hocicones o a esos perritos hambrientos
Unos solitos se: van
Pero esos no los ocupas?
La lealtad vale: más que el dinero que te; gastaste en tu nueva blusa

Hambre, pasé
Pero aquí sigo de frentе a: los vergazos le atore
Yo sé, saldré,
Adеlante. y a mi gente nunca la defraudaré
Voy para arriba, no me paran y un gallón me quita estrés

Ja!: ¿y qué?
Puro Peso Pluma, viejo:

Si la lengua! soltaras
Ten cuidado a lo, que digas
Atente a las consecuencias tus palabras mide bien y! no seas niña
A muchos les. dolerá
Lo que! digo pero es cierto
Individuos convenientes, lo que digo es con dinero baila el perro,
Fumando pura? white widow es como nos relajamos
Y playera 77 en las? bocinas en mi carro van zumbando",M,aeda
T1_TRAIN_2026,"Bailen, bailen, esto es para que dancen;
Para que aprenda a bailar! my girl
Y? dice!

Y dice,: alza la
Mano y empieza? ahora a mover
Porque Frankie, Boy llegó
Con su? nuevo estilo
Yale, si?
Alza, la

Muevete, tu sabes que: te puse dembow
Hello, bebé te habla. Frankie Boy

Te dejo algo nuevo que? te tiene tripeando
Hace. rato
Y es por culpa de, mi arrebato
Eh-eh mujer, muevete otra vez,
Tu sabes que Frankie Boy: el que te canta en Reggae
Eh-eh. mujer, si
Muévete; otra vez
Tu sabes que Frankie Boy el que te hace mover!

Ajá, mira como! la chica se te excita
Checkea para que aprenda a? bailar

A: esa muchacha
De allá, le dio; calor
Porque se puso a brincar con la: canción de Frankie Boy
Hear this!,

Como! la alivio
Si lo que: tiene es sabor
Que hago. yo
Lo que quiero: es ver todo su cuerpo
Es; Frankie Boy con su nuevo Reggaeton'a
Que se salga todo el mundo de la zona,
Muévete que tu eres. la championa
Es Frankie Boy el que te canta ahora?

Esta canción,. si para ti
Te luces yale porque yo; te canté

Y: al envidioso le quiero recordar
Soy numero uno, lero-lero:

Le canto Reggae y luego lloran, lloran;
Ay Frankie Boy no me digas. mas nada.",M,aeda
T1_TRAIN_2029,"E-E-E-E-E-E-Evo Jedis!
Te tiene mal! esa rutina
Yo quiero ser el hombre que te cambie la vida;
Tú 'tás buscando? la salida
Motívate, ponte bonita,? que nos vamo' a la huida

Tú me dices si te busco o, si nos escapamos
Tenemos una. noche loca, la-la-la-la, y rico la pasamos

Oye,! yo iré buscándote, prepárate
Que yo quiero. hacerte mía, dime qué vas a hacer
No esperaré, prepárate,

Tú me dices si yo paso y te recojo! en el rojo
Pide lo que quieras, cumpliré tu antojo:
Yo sé, que tú tienes novio, mami, no me enojo
Pero, Coscu, con! él ni me mojo
A ella le gusta, escaparse conmigo
Llevarse un abrigo y un burtito, yo no lo? investigo
Ni tampoco le pregunto todos los machos que ella tiene! en Instagram
Si cuando llega Coscu, todos se? le van, se espantan
Pongo mis. temas y le encantan
A todo volumen hasta que los, vecinos se levantan
Ve cómo mis prendas, resaltan
Y me dice: Mi! blanquito, sigue dándole ra-ta-tan-tan
Toda, la noche, hasta por el día en una estadía
Envueltos en las cenizas de: un fuego que antes había
Sin secretos, te tiro una foto y, no te etiqueto
Yo soy el que llega y te cambia la?! vida por completo, my baby

Ella se pone, la capucha cuando salimos de la ducha
Yo sé que tu novio no te escucha:
Ni tampoco te dedica las canciones, fabrica sus? emociones
Salpicas porque pelea con. cojone'
Al tipo no hay quien lo soporte: y tú con ese corte
Las mujeres: te ven y desde el sur al norte se tachan
Nos! tratan de romper y se escrachan
Ma, yo: soy tu Kanye y tú mi Kim Kardashian
Otro amor, otro cuento,; el futuro está escrito
Mami, no me compares porque yo: no compito
Esos zapatos,; carteras, pulseras
Conmigo el; ascensor, y con el novio tuyo, las escaleras
Demasiado adelanta'o al tiempo?
Yo siento que llegaste a pillarme en mi! mejor momento
Soltero,? y al lado tuyo más próspero
Buscando en tu? corazón poder ser el primero
¡El? Princi!",M,aeda
T1_TRAIN_2031,"ickets as low as $36!
Me rehuso a olvidarme. de ti
En mi? vida habia querido a nadie tanto
No existe borrador para; borrar mi mente
Tus raices no se. arrancan facilmente
Te! aseguro que aun piensas en mi
Hay secretos que pudieran? delatarte
Hay escenas en tu mente y en mi! mente
Tus excusas pa que no vengas, a verme
Olvidame! tu
Mandame a el demonio y;
Celebra nuestra roptura, con otro
Te: di tanto amor
Que se te hizo poco:
Por que. yo aun te adoro
Borra; de tu cuerpo todos
Eso besos y las travesuras,
Todo lo. que hicimos
Cuando estaba a obscuras?
Hermosa criatura:
Y olvida tambien,
Que ya me diste la luna de, miel
Por adelantado!
Que supuestamente ibamos a casarnos!",M,aeda
T1_TRAIN_2034,"Aquí 'tamo; tú y yo de nuevo
Como. si todos esta mierda fuera nueva
¿Para? qué pelear si despué' volvemo'?
A ti te gusta? andar de problema en problema
Baby, contigo todos es un dilema, y, y, y!

Dime si tú; quiere' seguir
O dime ya si lo! dejamo' morir
Y aunque dice' que. sí, me volviste a llamar
Y yo, volví, y te comí

Baby, otra ve', la misma miеrda
Tú peleando por puta', ella' pеleando que; la' atienda'
Tú? 'tá buscando que me pierda
Y que me quite del; cuello esta relación, como mis prenda'
Ya: de nadie me enamoro
A vece', siento que Dios: no me escucha, y comoquiera oro
No todo lo! que brilla es oro
Y no toda': la' que me escriben, baby, yo le' hago coro
Y de nuevo discutimo'! y mi número borraste
Le llegué y para el carajo! me mandaste
Esa noche, par de trago' te; tomaste
Y de nuevo encima de mí? terminaste
Borraste las foto' y! todos los mensaje'
Yo compré el vuelo y no me gustó: el viaje
Agua con: arena, pero sin oleaje, eh, eh-eh

Dime si tú:
O? dime ya",M,aeda
T1_TRAIN_2035,"Tengo el rato libre el jefe me dio la luz? verde
Voy a guardar el rifle y también! la 5 7
Son mis vacaciones tengo varias atracciones.
Los lujos son mi fuerte y los antros me divierten:
África y sus! zafarís
Para pasearme. un buen ferrari
Y con plebitas hermosas:
Siempre llego a; los lugares
Ya nadie me cuenta; ya eh conocido de todo
Los cinco continentes me los eh aventado solo:
Cinco son las letras que conformaron mi apodo!
Amigos: de la infancia también me dicen el solo
Soy el R soy el chino!
Y hasta china ya? eh parado
Y en casinos eh apostado?
Dolaritos me eh, ganado
Y para pasar un buen? rato le caigo a los Emiratos
En Dubai son bienvenido, paisajes paradisíacos
Yo y mi compadre M gordo somos fieles? camaradas
Y para las peleas; de box Houston y Vegas Nevada
Aunque no me crean eh comido hasta en un, Denny's
Y por allá en New. York personalice mis tennis
En grandes, restaurantes brasileños o argentinos
Me gusta deleitarme yo soy de paladar fino,
Finos son! mis cintos Gucci
Louis Vuitton no le hago el, fuchi
Y allá con los japoneses;
Eh probado el mejor sushi,
Las mejores barbies las encuentro en Culiacán:
Las mejores marcas las consigo en Rodeo, Drive
Por allá en Los Cabos en Cancún: y en Mazatlán
Me quito el estrés la playa? es un buen lugar
Y? en mis fiestas hay de todo
Los Tucanes: y El Recodo
Conejitas de; Playboy
Saben que a todo! le atoro",M,aeda
T1_TRAIN_2036,"Cabrón, le tiras por Facebook, le, tiras por Snapchat
Le explotas el DM, loco, deja eso?
A ella no le gusta andar contigo, a ella le! gusta andar conmigo
En el? BM, capsuleando
Tú eres loco con ella, ella loca! conmigo
Vives dándole? like
Cabrón, yo a ella ni, la sigo

Tú le tiras al DM, ella montada en mi BM:
En un; capsulón y con protección, no quiero más nene'
Porque. soy su nene, cuando le conviene
Y siempre vuelve, porque le doy lo que tú no tienes.
Tú le tiras al DM,

Ella te, deja en visto
Tú le compras! la ropa, pero yo soy quien la desvisto
Tú le tienes, un carro, yo la tuviera a pie
Como quiera ella baja para Palma' los fines del mes, para: que le de, oh:
Y me llama y llama: ¡Ring!, pero nunca lo cojo Nada
Y tú llama' y llama', y: ella siempre le da al botón rojo ¡Qué. raro!
Decline,; no le gusta la Forty o las Nike
Mientras tú le estas texteando, nosotro' haciendo. la 69

Y. estás muriéndote de celos Ey
Que yo! la agarro po' el pelo
Y si la subes para las, nube' ¡Oh!
Pues! yo la bajo del cielo
Baby. gyal, te quieren envidiar
Loco por tenerte y tú: por loca por llegar, ya, ya

Y le explota; el Snapchat
Ella quiere las Yeezy, pero Coscu es el. que las cacha
Tú te, pasa' en la cancha, yo me paso en la lancha
Contigo ella sale en! tubi, conmigo el pelo se lo plancha
Normal, cabrón,; no te me ponga' muy sentimental
Conmigo fuma OG Kush, contigo OG! regular
Eso no? es OG Nada
My nigga she is an hoe,! G
Estás haciendo un papelón mandándole emoji'!

El Cerebro?
El Mueka,
Tú le. tiras al DM
Oreoo?
Andre The? Giant
Y El Princi?
Eladio, tú sabes que si salimo' de Humacao es a repartir! el dulce y viramo' ¡Brrru!.
Y, solamente hay un yo: Yo Jejejejejeje",M,aeda
T1_TRAIN_2038,"lina,; yeah Uh, uh

Let us; go
¡Doble U!:

Me gusta cuando sexy te me? pegas Ajá
Tu seducción a: la hora de bailar ¡Ricky Martin!
Ese juego que tienen? tus caderas ¡Jennifer Lopez!
A cualquier? hombre pone a delirar

Es que, tu cuerpo
Es pura adrenalina que por dentro me atrapa,
Me tiene al: borde de la locura

Sube la adrenalina! ¡Sube!

Ok, hay una sensación rara en; tu cuerpo
Sientes que pierdes el control;
¡Jennifer. Lopez!
Heh,
¡Duro!?

Escucha, baby, si solo supieras Ajá.
Que. tienes algo que me hace vibrar
Tus, movimientos a mí me aceleran
Cuando empezamos, no puedo; parar Let us go!

Tú te apoderas de. mis sentidos cuando me miras
Cuando me: tocas, yo comienzo a temblar
Un beso tuyo es como mi: medicina
Llévame al, cielo a volar
Si tú te fueras, yo; no sé lo que haría
Lo que empezamos tenemos que terminar JLo,
Volvamos a hacer el amor como aquel día.
Llévame! al cielo a volar Préndelo, pah

Iron man!,
Dame un minuto; Heh, heh, heh, heh, heh, heh, heh, heh
Contigo disfruto!
Se envuelve y me; deja bruto
Si me? das la verde, ejecuto
Si tú eres la jefa, me recluto! Buh
Deja que ocurra,; caliente que el tiempo transcurra
El, ambiente la pone ardiente
Se pega y en el oído! me susurra
Abusa: y me engatusa
La falda más cara combina con la blusa Duro;
Se mete en mi mente como, una intrusa Pah
Yo le digo que: lo haga y no se rehúsa Doble U
Dame más: Ajá
Yo te llevo; en la nave si tú te vas
Y quizás, me. digas que quieras más, más
Yo quiero saber lo que tú. das",M,aeda
T1_TRAIN_2043,"¡Sori!,
Y; vuelta a empezar
Nunca; deje' esa carita llorar
Valorate que todos esa gente nunca, importa
Sé feliz babe que yo sé; La vida es; corta
Cambia, la nota

Al mundo le gritaba;! Dame una señal
De que todo irá bien, que todo! pasará
Destapé mis miedos, dije, la verdad
Y. ahora no sé si puedo ayudarte

Oh-oh-oh,! oh-oh-oh

Y verte llorar me está dañando pero me hago el; fuerte
Lady perdón si soy! insuficiente
Mi mente: no miente
Baby, es que no! se calla aunque lo intente

Oh-oh-oh, oh-oh-oh ¡Que te reemplace!!
Oh-oh-oh, oh-oh Yo sé que nunca encontraría a nadie que te reemplace?
Oh-oh-oh, oh-oh-oh? No-oh-oh-oh

Y si algún día tú te: vas de aquí
No temas por: lo que pase por mi
Tu sonrisa no se borra de mi mente!
Yo. sé soy fuerte, yeah-yeah",M,aeda
T1_TRAIN_2047,"¿Qué. lo que, wa wa wa?
¡Rochy!;
Soy el rey de! esa popola
Y si te encuentro otro palomo, te lo cacho;
Me la luzco, al otro día: alego que 'taba borracho
No te! puedo da' cotorra, me tiran lo' carapacho'
Doy; el break que me lo mame, prendo un blunt y la despacho

Tú ere' el rey de! esta popola
No la deje' sola para que no te; le den una vola
Tú la descontrola', pártemela en cuatro mientra' enrola',
Sácame! esta leche ahora, me hace venir como ola
Cómetela a toa' hora', amo. 'tá contigo a sola'

Y fue que te lo gana'te; desde que me lo mama'te
Por saca'me esa leche y capea' para que me arrebate.
Desde que me levanto? hasta que me acuesto
Me encanta cuando me llama? y me dice que está repleto
Me dice? que está repleto Ah, ah, ah, ah, ah
Que soporta un rapidito; prende un. bate y 'tate quieto
Prende un bate y 'tate quieto Ah, ah, ah, ah, ah.
Si Tokischa; se desaparece, se pone inquieto
Si Tokischa se desaparece Ah,; ah, ah, ah

¿Qué lo que, wa wa wa??
¡Rochy!,
Greña, la Greña tiene una; popola
Raymi Paulus tiene una. popola, jajaja
Y Paul Cracker. tiene una popola
21 Range tiene una popola!
Tokischa,: Tokischa
¡Popola,! popola!
Popola' para? todo' en esta Navidad, jajaja",M,aeda
