song_id,song_title,artist_id,artist_name,lyrics,language,label,similaridad_porcentaje,estado
9256125_bt,Duele Saber,665,Juan Botello & Marcelino Mendoza,"título: Duele Saber, artista: Juan Botello & Marcelino Mendoza. Yo recibo mensajes de ustedes, no quiero verlos, pero los abrí, sabiendo muy bien que me van a romper, viendo viejos recuerdos, fotos y videos que estoy borrando, una botella a mi lado y no quita el dolor, duele saber que ya no eres el que amaba, cuando volé cambiaste y muy bien me miras, rompí en dos, como tonto me quedé, y puro Juan Botello, mira lo que causaste, te amo bien lejos de aquí, no me valoraste, como idiota me vi, me enseñaste que el amor no está dentro de ti, perdido en este alcohol, bien borracho, botellas que estoy terminando, justo cuando nuestra relación terminó, duele saber que no eres el que amaba, de volar cambiaste y muy bien me ves, me rompiste en dos, como tonto me fui.",es_LATAM,NM,88.2,aceptable
9256905_bt,QUEMA,1101,"Ryan Castro, Peso Pluma & SOG","título: QUEMA, artista: Ryan Castro, Peso Pen & SOG. ¡Qué chimba SOG, estrella del gueto, zaga, el doble P, zaga zaga zaga zau, ♥Pu-pu-pu!. Ojos chiquiticos' Yah, yah, mira que se enamora, un cuerpo que es candela y que te quema, Ah, saqué un moña Yah, yah, yah; aha, pensé que había un problema Sí, lo que no sabía es que ella quema, ja, ah, lo mejor que eres y no tienes novio, y el que es soltero que se sale del completo Zaga, que esta noche no hay videos o foto'. Te amo, cómo ves el tatuaje! ja, ja, ah, lo mejor que estás en la noche y no tienes novio, y el que es soltero que se libera completamente Zaga, esa noche no hay assa.",es_LATAM,M,71.84,aceptable
9294473_bt,Quiero Entregarte Mi Amor,596,Martika,"título: Quiero darte Mi Amor, artista: Martika. No debería sorprenderte, el fuego que ves en mí, ah-ah, la verdad está escrita, mis ojos no saben mentir, no saben mentir, he pensado decir, si no hay explicación, ah, y eso es lo que siento, en lo profundo de mi corazón, ah-ah, quiero darte mi amor, no puedo vivir sin ti, me haces feliz, oh, cada sueño nocturno que en tus brazos duermo, quiero darte mi amor, ah-ah, quiero darte mi amor, no puedo vivir sin ti, oh, quiero vivir cada noche que en tus brazos duermo, quiero darte mi amor, quiero amarte, quiero vivir sin ti, quiero vivir cada sueño que en tus brazos duermo, quiero darte mi amor, quiero amarte, quiero vivir",es_LATAM,NM,81.15,aceptable
9297571_bt,"Dias malos, Nochebuena",1180,Yoshi (MEX) (Ft. Jesse Baez),"Título: Días malos, Nochebuena, artista: Yoshi MEX Ft. Jesse Baez. Tuvimos días mejores, pero no ha sido tan malo, estamos bien al final, sí Final, final, me olvido de lo sabio, pero me siento normal, todavía sí, sí, crecemos y no hay manera, todavía no sabemos dónde, un mes y cambia todo, estoy bien si no respondes, digo bien, ok, ok, mhm, buenas noches pasa, servirlo a la parte superior, ok, sí o buen toque, ok, sí, bendiciones de mami, con lo que te toca, no quiero otra oportunidad, solo quiero que pienses en mí, como antes, me recuerdes como antes, recuérdame a la parte de atrás, tengo mala memoria, y perdóname si no me preguntas, así que ya no respondes con voz, y lo siento si no te digo, cómo frío cuando termina el año, noches soñando tocas, oh, el tiempo que a veces nos detienes, mira atrás, pero no hay nada, bueno, tuvimos días y no contestamos",es_LATAM,NM,63.95,aceptable
9302176_bt,SI TE PEGAS,495,Rauw Alejandro & Miguel Bosé,"título: SI PEGAS, artista: Rauw Alejandro & Miguel Bosé. ¿Qué tal si lo pegas?, y esta noche es mi bebé y yo tu bebé, para divertirse hay mil maneras, y lo que puede, puede, bebé, no puedes, toda la noche lo perdí, si lo golpeas, y por una noche es mi bebé y yo tu bebé, oy, tal vez la nota es un problema, no me busca para llevarte a casa, toda la noche en la pared, ella es de Carola, ella es de la calefacción, ella es de la teta, y yo soy de la tira fuerte, ella no levanta los pantalones, en el coche escuchar Don, en el TikTok tiene compromiso completo porque ese culo es pulido, un desastre, eres un desastre, en la cama me imagino gritar a mi nombre, y en el frío, bebé, en el fuego, que quería venir, te llevaba, porque ya me involucré feo, ya, yah, en la cama, y en la cama, y en el frío, bebé, en el fuego, te llevaba, porque ya me involucré feo, ya, yah, en la cama,",es_ES,M,65.28,aceptable
9305334_bt,La Hookah,558,"Gotay ""El Autentiko"" & Eladio Carrión","No me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas, no me digas",es_LATAM,M,47.2,aceptable
9317193_bt,Por Qué No Te Callas,164,Dirty Suc,"Yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer, yo soy la mujer",es_LATAM,M,38.4,aceptable
9337370_bt,Gorra L.A.,518,Chino Pacas,"título: Cap L.A., artista: Chino Pacas. Mi gorro de LA para caminar bien a los cien, si es para hacernos bien, a tres Barbies a las que ya me he unido, y la noche comienza con Mot, y del BackPack ya he hecho volar de nuevo, de morro en la calle me crié, pongo huevos, símón, para crecer, warmen, si ves llegar cada mes, son balas azules, y ahora mismo en este lado no hay nadie para llevarnos abajo el barco para hacer verdes, y venir bien gallos las furgonetas, de motita a libreto, sin bajar vuelo, carnal, tomar un romo, checo con La Mafia y allí conecta, de la clicka hace el pedernal, para raflear tiros o cualquier misión. Vicio para ganar, sin miedo a fallar, con deseo e intentar, así es como te llegarán, con huevos que vas a ir, te quieren, te quieren, te quieren, te quieren, te van a ir",es_LATAM,M,70.25,aceptable
9346661_bt,Pobre Diablo,357,Jay Roxxx,"La verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad, la verdad,",es_LATAM,M,63.05,aceptable
9349215_bt,Solo tienes que avisar,120,Dani Fernández,"título: Sólo tienes que advertirme, artista: Dani Fernández. Ahora siento vértigo, y no te tengo delante de mí, ¿cómo algo tan pequeño puede venir a salvarme?, pídeme que voy a ser, que voy a renunciar a todo lo que te hace disfrutar, vas a ser mucho más, que me muero por decirte, cosas que no le he dicho a nadie, que vas a hacer explotar todo, y cuando algo se va, sólo tienes que advertir, que me muero por cantarte, y perderme en los detalles, que no quiero ser cobarde, y si hay algo que no encaja, solo tienes que advertir, que lo que viene es tan inmenso, que espero que no se vaya, esas nubes no se muevan, pero nos haremos bailar, quiero verte ver, con la mirada llena de curiosidad, vas a ser mucho más, que me muero por decirte, cosas que no he dicho a nadie, que no vas a dejar que cante, y cuando algo, sólo tienes que decirme desarme.",es_ES,NM,92.67,roto
9357364_bt,Ping Pong,534,Chanel & Ptazeta,P-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-PO-,es_ES,M,0.0,aceptable
9364002_bt,El Patrocinador,1098,Junior H & Grupo Firme,"título: El Sponsoro, artista: Junior H & Grupo Firme. íero por batallosa. Y que busco patrocinador, compa Junior, ayayay, no se aguite, chiquita. Ya no me parece, me acerco los tiempos que estamos de acuerdo, que no me ayudan, para superarte, y nos olvidamos de que somos ex, que no queremos ver, en estos términos no nos quedamos, nadie te está sosteniendo y la puerta está abierta, te dije que te fueras, y así sucedió, así que no quieres volver atrás, no quieres volver atrás, que mi amor no es basura para que por fin entiendas que lo que te di no era poco, si no era lo que tenía, lo que me merecías. Mira patrocinador a cancelar la boda en Hawai, cuando veo una mejor que tú, mira patrocinador para que finalmente entiendas que lo que te di no era pequeño, si no era lo que tenía, ¡Ayayy, y puro Grupo Firme, chiquita, y mi compa Hyngaya, yingaya!!!",es_LATAM,M,89.64,aceptable
9368815_bt,AUNQUE ME DUELA,253,Gonzy,"Gooh-oh, oh-oh. Este es un caso raro, persona correcta pero esta vez creo que el tiempo está mal' -cao', oh-oh, dime cuánto?, ¿cuánto tiempo?, ¿cuánto tiempo, que estoy buscando esto nunca lo encuentro, no tienes que sufrir, mamá, lo das todo por mí Sí, mamá, lo daría todo para verte reír, no me necesitas para ser feliz. Aunque me duele, te veo desde fuera buscando una nueva vida Ah, contigo incluso en la oscuridad, como una estrella, te veo incluso si no te veo, te digo incluso si no te creo, esta noche te ves hermosa, mami, no te ves hermosa. A 120 en el expreso con el pasajero vacío, y pongo toda la canción que siempre te canté, y que tendré suerte de tenerte delante, nunca te he conocido.",es_LATAM,NM,72.82,aceptable
9382477_bt,SUBIDÇN,1374,"YSY A, Koki LS & SPONSOR DIOS","Ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella no quiere, ella quiere, ella no quiere, ella quiere, ella no quiere, ella quiere, ella no quiere, ella quiere, ella quiere, ella quiere, ella quiere, ella no quiere, ella quiere, ella quiere, ella quiere, ella quiere, ella quiere, ella, ella quiere, ella, ella quiere, ella, ella quiere, ella quiere, ella quiere, ella quiere, ella, ella quiere, ella quiere, ella quiere, ella quiere, ella quiere, ella quiere, ella quiere, ella quiere, ella, ella quiere, ella, ella quiere, ella quiere, ella, ella quiere, ella quiere, ella, ella no ella, ella quiere, ella quiere, ella quiere, ella quiere, ella, ella quiere, ella quiere, ella no ella, ella, ella quiere, ella quiere, ella quiere, ella quiere, ella quiere, ella, ella no ella, ella, ella quiere, ella, ella, ella quiere, ella, ella quiere, ella quiere, ella quiere, ella, ella no ella, ella quiere, ella quiere, ella, ella, ella quiere, ella quiere, ella no ella, ella, ella quiere, ella, ella, ella, ella, ella, ella, ella, ella quiere, ella, ella quiere, ella, ella, ella, ella, ella, ella, ella, ella no ella, ella, ella quiere, ella, ella no ella, ella, ella, ella quiere, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella no ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella quiere, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella, ella",es_LATAM,M,32.2,aceptable
9389150_bt,DE PLASTILINA,270,Lola Indigo & Pepe y Vizio,"Título: DE PLASTILINA, artista: Lola ya Indigo & Pepe y Vizio. Ele. Como el azul del cielo, las flores en el suelo, mi calle es de color, y el aire es mi canción, no quiero perderlo, si no hay mal o bueno, e incluso si el amor duele, me voy de mi corazón, de plastilina era tu afecto, tu mentira era verdad, y yo con la ilusión de un niño, me dejo ir, sólo me fumo uno para el día que te espero, pero ya eres agua, no puedo tirar hacia atrás, para atrás, para atrás, me pegaste como la tijra 'a el pelo, y no olvidaré cuánto te amo, y fumo uno para el día que te espero, y tengo lleno de penitas el cenicaero, ya dejé ir el ancla y fue clavado, y yo estaba- yo estaba- y estaba- estaba- y estaba- estaba- y estaba- y estaba-",es_ES,NM,41.05,aceptable
9394324_bt,Me Vale Madre,1077,Proximo Nivel & Los K-Bros,soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy soy yo soy yo soy yo soy yo soy yo soy soy yo soy yo soy yo soy soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy soy yo soy yo soy yo soy yo soy soy yo soy soy soy yo soy yo soy yo soy yo soy yo soy yo soy soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy soy soy soy yo soy soy yo soy yo soy yo soy yo soy yo soy yo soy soy yo soy soy yo soy soy yo soy soy yo soy yo soy soy yo soy yo soy soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy soy yo soy yo soy yo soy yo soy yo soy soy yo soy yo soy yo soy yo soy soy soy yo soy yo soy yo soy soy yo soy soy yo soy soy soy soy yo soy soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy soy yo soy soy soy yo soy yo soy soy yo soy soy soy soy soy yo soy soy soy yo soy soy soy soy soy yo soy soy soy soy soy soy soy soy soy soy soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy yo soy soy soy yo soy soy soy yo soy soy soy soy yo soy soy soy soy soy soy soy soy soy soy soy soy soy yo soy soy soy soy soy soy soy soy yo soy yo soy soy yo soy yo soy yo soy,es_LATAM,M,15.4,aceptable
9403143_bt,El Boss,1352,Gabito Ballesteros & Natanael Cano,"Yo digo Jefe, artista: Gabito Ballesteros y Natanael Cano. Gabito Ballesteros], ↔Uh!. Compré un AMG para llenarla de culo, un Bebé Jeeter, pero que es de churro, negro de Pra-a-a-da, fresas me encanta, de piel marrón, pero me encantan las gueras, polos opuestos, puro bebé extranjero, quiero loquea-a-a-a-a-ar, tusi en su labial, ah-a-ah, ah-ah, ah-ah, ah-ah, servirme Etiqueta Verde, exótico de Galletas va un Flan, excéntrico, de los mejores, culos bien templados, camino por la selva, pa, plumas móviles, cortar el pastel, no digo que, pero me dicen Bossss,",es_LATAM,M,76.82,aceptable
9412774_bt,El Morral,151,HERNAN TREJO,"título: El Morral, artista: HERNAN TREJO. Tengo una polla, sirenas sonido, mejor voy a pelar, traigo la ira y si la encuentran puedo ir mal, cobro tres changos que no lo piensan, lo pongo duro, mi pa, veo que se acercan, se vuelven simples, creo que quieren acostarse, se pone raro, no veo ninguna polla, cae la primera en la espalda, no son sirenas, tomé la prieta. Y un pase para aguantar, la adrenalina corre por mis venas, me siento capaz de recordar, en diez segundos, vienen ya decididos, pero el Norinco nunca sale, empiezas a tartamudear. Te tiré la bolsa con la telera, tengo que picar, fuego cruzado, y me voy a la izquierda, casi puedo dejar la carga, te veo en el diablo, te escucho a ti no te toca, te toca el diablo, te la tiro a la oreja.",es_LATAM,NM,76.56,aceptable
9416959_bt,Las Mujeres,1415,Carlos Vives & Juanes,"título: Mujeres, artista: Carlos Vives & Juanes. Ay, mujeres, mujeres, mujeres, hombre, qué vaina, son las que tienen en tormento mi alma, arruinadas y sin calma porque ya no me quieren, arruinadas y sin calma porque ya no me quieren, ay, mis amigas de amor y la fiesta, hombre, qué vaina mis amigas, ahora están resentidas porque no entienden, qué ingratos, mujeres me terminaron, qué ingratos, mujeres me terminaron? ¡Ay, qué vaina las mujeres, por qué acabaron conmigo?, ay, qué vaina las mujeres, ¿qué vaina las mujeres, qué vaina las mujeres, por qué terminan conmigo?, ¿por qué terminan conmigo?, ¿por qué terminan conmigo?, ¿qué va a ser de los pobres Juanes sin dinero y sin afecto?, ¿qué va a ser de Juan Iss?, ¿fueron sin dinero y sin afecto?, y ahora me quedo con un tiempo florido, aquí en mis pechos, no hay cicatrices, ahora me encuentro triste sin dinero y afecto, y arrojado al olvido por lo que tanto quería, pero Carlos encontrará una chica plena, que me ama, que no hay dinero, porque no soy pobre, porque no soy pobre, porque no soy pobre?",es_LATAM,M,80.74,aceptable
9458505_bt,MALA SUERTE,1321,Lola Indigo & DELLAFUENTE,"No lo sabía, no lo sabía, no lo sabía, no lo sabía, no lo sabía, no lo sabía, no lo sabía, no lo sabía, no lo sabía, no lo sabía, no lo sabía, no lo sabía, no lo sabía",es_ES,NM,26.63,aceptable
9459410_bt,Atado a Tierra (Earthbound),1208,16 bits,"título: Atado a la Tierra, artista: 16 bits. Tus manos frías, como tu mente, cuando me olvides, teniendome delante, te vi tan callado, aunque decaído, cortando tu cuerpo, y ahora se marchita, el calor de tus abrazos, mi alma se abrigará, aunque sé que no volverán, y que nunca más los sentiré, un día volveré, para besarte como ayer, un día volveré, para besarte como ayer, la melancolía, era tu compañía, como el cielo del día, como eras un niño, viviendo dormido, tus últimos días, como el cielo del día, como cuando eras un niño, el calor de tus brazos, mi alma se abrigará, aunque sé que no volverán, y que nunca más los sentiré, un día volveré, para besarte como ayer, un día volveré, para besarte como ayer.",es_LATAM,NM,69.89,aceptable
9459415_bt,La Fundación,1140,Ruben Sam (Ft. Nebula [PR]),"Título: La Fundación, artista: Ruben Sam Ft. Nebulosa. Somos de la Fundación, de la Fundación, de la Fundación del hampón, Ruben Sam, Ruben Sam, nebulosa en la casa el criminal más temido. Mi nombre es Nebulosa, sí, el creador de Hip hop, para la competencia el verdadero Exterminador, soy para Puerto Rico cuz mi piel es marrón, este no es mi estilo y me atasqué Underground, las rimas están saliendo de mi mente como balas, fumar esta hierba y arrancar el humo en tu cara, nebulosa y Ruben Sam él no se detiene, soltar el micrófono, ¿por qué no te callas?, te aseguro, p hablarás en la batalla, mi soy lo que quieres, que rima usted noquee, o te llevo hasta el baño dice rubete, sé que puedo con usted y hacer una broma que lo muestro, a.Z. y DJ combinación negra de dos maestros, mi supercalgitim, mi supercalgitim",es_LATAM,M,72.04,aceptable
9470794_bt,Luna,25,Aitana,"título: Luna, artista: Aitana. Dicen que todo está pasando por algo, es lo que he dicho durante años, y te encontré, cuando no lo esperaba, el tiempo nunca fue un buen aliado, algunos siempre fueron acompañados, o tú o yo, nunca los dos, todos hablaron, repitieron historias sobre mí, pero escuchaste, eso es lo que me gustaba de ti, tú, mi luna llena eres tú, cuando pareces ser luz, y las estrellas están molestas, me miras más de lo que son, tú, mi luna llena eres tú, cuando pareces ser luz, y cuando pareces que es todo seguro, y si lo dejas se vuelve oscuro, tantos años cuesta estar juntos, cada uno de su lado del mundo, sólo en sueños te besé, porque nunca lo acepté, tanto daño y tiempo perdido, preguntándome qué haría el destino, no te despediré, no te haré venir más lejos, tú, mi luna llena eres tú, cuando pareces luz, y las estrellas te molestan, me miras más que ellos, tú, tú, y yo no te quiero, y tú más oscuro cuando te quiero, cuando te quiero más, y yo, cuando te quiero más.",es_ES,NM,78.94,aceptable
9473682_bt,LUCES DE CIUDAD,338,Nil Moliner,"título: CITY LUCKS, artista: Nil Moliner. El tiempo está cambiando, las batallas que vas a jugar, y sin parar toda la noche, pensando en los demás, no quiero pensar, que de repente esto puede terminar, seremos luces de la ciudad, como una niebla extraña, que si la vida te da más, compartes todo si un día te vas, y nunca te dejas atrás, los sueños que te agarran, que si la vida te da la espalda, te da la vuelta para conquistarlo, los midos son muros para abrumarlos, y gritar fuerte, la lluvia moja la ciudad, no entiendes nada, y solo quieres terminar, con ese ruido extraño que nunca te va, y sé que te vas a calmar, que vamos a reunir esas fuerzas para volar, vamos a ser viajes sin parar, con pies cansados, que si la vida te da más, compartir todo si un día vas, y nunca te vas atrás, sueños que te atrapan, que si la vida te vuelve a conquistar, te vuelve a la mitad, te vuelve a la mitad, te vuelves a conquistar, a la mitad.",es_ES,NM,85.03,aceptable
9487462_bt,Relajao,32,Ptazeta,"Título: ¡Relajao, crítico: Ptaefta. Eh, eh, hmm jajaja, piti, po-po-pow, pocos, hmm, hmm, voy a dar un paso, voy a dar un paso, relajarse, o Oh-uh, ven y te tiro KO, salgo y suena como, dicen: Wow, es mi estilo, es mi ciegas, me dan un vis to vis cuando quieras, tienen carne, papá, tirarlo, se vende, se llena la cantera, bares con garra Woh, capucha y broche de chamarra chamarra, perdóname que entre ellos, está desgarrado, estás de pie, no detengo el suelo hasta que salga, lo pongo, no tengo nada, pero lo consigo más, hmm ́t lo consigo, lo consigo, lo consigo, lo consigo, lo consigo",es_ES,M,52.2,aceptable
9495894_bt,Otra Noche en Madrid*,608,"Lucho RK, Quevedo & La Pantera","Te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco, te conozco",es_ES,NM,4.75,aceptable
9504991_bt,Pobre secretaria,888,Mentiras el Musical,"soy yo soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy, soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy, soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy soy",es_ES,M,0.02,aceptable
9513564_bt,Montecarlo,126,"Natos y Waor, Delaossa & Ill Pekeño","Título: Montecarlo, artista: Natos y Waor, Delaossa & Ill Pekeño. Los niños en el lado ya lo están lavando, hago tratos con el diablo con la cara de santo, modo avión, sin conexión, puta, estoy volando, perignon y sólo Chevignon, saco el polvo blanco, todo el cuerpo tatuado, caigo a la corte, con un traje más guapo que su abogado, no puedo comprar el tiempo aunque el reloj es caro, soy despedido a los franceses y todo está pagado, dejo el hangar, mi nombre en Talgo, me llamo, no soy bueno para ser mal balance, si lo digo, soy, si lo hago, lo apoyo Ja, soy un ángel y un diablo, soy pura sangre en el establo, todo el cero en el casino, en Montecarlo, lo que vivo es tan guapo que debo decir, estamos demoliendo hoteles como Charly, montando Klein y Calvin, ciego y grabando adlibs",es_ES,M,76.07,aceptable
9513611_bt,All In,819,"Juseph, La Pantera & BDP Music (Producer)","Título: All In, artista: Jüseph, La Pantera & BDP Productor de Música. Hey, 'cuco, la Pantera Negra negra, Wakanda, fumando seco, oso panda, tatué el nombre de la banda en el cuello y ahora todo el nombre de la ganga, la oportunidad' no existen, mantenerse real es lo que conduce Amen, Siempre era titular en mi mente aunque era mi turno de empezar a ir en el banco, prr, es cierto, salimo' la blanqueadora, nacido para morir más rico, el coche' y la plata está bien, pero nada como ver a nuestras madres felices Yh-yeh, porque ahora no falta nada, por fin nos dio, menos malo, aquí no vivo la película, no tengo tiempo para fingir, todo, si gano el juego, yo gano el té Sí, Salimo' Burberry negro para dejarte rojo Supremo, 30 más al maletín, el brillo Glizzy Bling Yeh-yeh, no, usted sabe sobre mí",es_ES,M,73.65,aceptable
9536985_bt,PLAYA X PLAYA,1271,La Pantera & BlueFire,"Para mí es para mí, para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí, para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí es para mí",es_ES,M,15.5,aceptable
